證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱
1104,2024,540595.0,124304.0,346649.0,71824.0,7953734.0,29627506.0,536.0,1.76,1.37,17.46,21.15,51400.0,,17.0,297000.0,12.85,0.0,1.0,0.0,1.564,99.5,0.0,6359.0,1.0358,0.0,6359.0,1.0,2.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1104,2025,620914.0,110268.0,386121.0,122216.0,7920216.0,31083798.0,567.0,2.25,1.8,19.64,24.44,,,,,17.31,0.0,1.0,0.0,0.7995,97.4,0.0,6616.153,0.8354,0.0,6616.153,1.0,1.0,2.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1104,2026,,,,,,,,,,,,,,,,17.31,0.0,1.0,0.0,0.7995,97.4,0.0,,,,,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1107,2005,,,,,,7696071.0,37.0,0.65,-0.74,96.07,2445.45,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2006,,,,,,7120039.0,36.0,-2.53,-3.93,98.83,8456.2,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2007,,,,,,6915359.0,43.0,-0.78,-2.19,104.04,2573.22,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2008,182815.0,41552.0,141263.0,0.0,182391.0,6644308.0,39.0,-0.07,-0.68,111.07,1003.47,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2009,171272.0,44753.0,126519.0,0.0,106263.0,6474444.0,31.0,-0.22,-0.73,116.5,706.09,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2010,171590.0,41899.0,129691.0,0.0,230371.0,6242930.0,29.0,-0.45,-0.93,122.89,536.81,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2011,193620.0,37943.0,155677.0,0.0,83003.0,6074269.0,25.0,-0.89,-1.37,127.78,459.94,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2012,,,,,,5833495.0,4.0,-0.48,-1.4,134.5,389.88,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2013,,,,,,5711017.0,26.0,-0.86,-1.8,141.1,343.29,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2014,,,,,,5784613.0,5.0,-15.54,-0.32,86.54,643.1,,,,,,,,,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1107,2015,,,,,,5995455.0,5.0,-0.18,-4.54,93.92,1543.92,,,,,,,,,,,,,,,,1.0,0.0,0.0,公共建設,M9900,其他,建設,建設
1107,2016,,,,,,6112821.0,4.0,3.6,2.19,98.87,8759.93,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,公共建設,M9900,其他,建設,建設
1108,2005,,,,,,9247151.0,431.0,2.48,1.57,52.39,110.03,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2006,,,,,,9210906.0,428.0,2.82,0.9,51.44,105.94,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2007,,,,,,9903712.0,404.0,2.37,1.0,55.96,127.06,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2008,415843.0,225230.0,189078.0,1535.0,4471619.0,9921861.0,402.0,-0.12,-0.84,57.54,135.52,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2009,340378.0,170589.0,168269.0,1520.0,3629802.0,9353816.0,401.0,1.91,0.56,53.47,114.93,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2010,320540.0,145859.0,173184.0,1497.0,3478436.0,9040816.0,391.0,0.86,-0.24,54.51,119.81,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2011,298735.0,145191.0,153544.0,0.0,4147198.0,9035938.0,387.0,1.49,0.37,54.44,119.47,,,,,,,,,,,,,,,,0.0,4.0,1.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2012,312500.0,155347.0,157153.0,0.0,4190014.0,8755357.0,392.0,-1.69,0.36,51.91,107.93,,,,,,,,,,,,,,,,2.0,0.0,1.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2013,271271.0,122108.0,149163.0,0.0,4869590.0,8583007.0,417.0,1.33,0.2,48.7,94.92,,,,,,,,,,,,,,,,1.0,1.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2014,264255.0,129842.0,134413.0,0.0,5075583.0,8363279.0,432.0,2.14,1.38,44.82,81.22,9378.0,,,434269.0,,,,,,,,,,,,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2015,281937.0,135878.0,146059.0,0.0,5021353.0,7855502.0,481.0,1.94,0.9,38.32,62.11,10712.0,,,399849.0,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2016,236273.0,95299.0,140974.0,0.0,4251061.0,7752644.0,458.0,1.56,0.62,38.06,61.45,10571.0,,,377429.0,2.679,0.0,0.0,0.0,,,,,,,,0.0,1.0,1.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2017,221218.0,102141.0,119077.0,0.0,3434454.0,7236852.0,443.0,-1.0,-1.61,38.81,63.41,9036.0,,86.0,1140901.0,2.801,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2018,218012.0,105704.0,110714.0,0.0,3330601.0,7293497.0,437.0,-0.53,-1.98,42.04,72.55,10097.0,,96.0,981727.0,0.792,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2019,225119.0,114748.0,105438.0,0.0,3731696.0,7328877.0,432.0,1.47,0.74,41.04,69.61,10625.0,,96.0,940645.0,1.028,0.0,0.0,0.0,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2020,260241.0,119454.0,138745.0,0.0,4530172.0,8027307.0,425.0,1.56,0.9,41.99,72.37,19478.0,,96.0,1023582.0,1.13,0.0,1.5,2.5,,,,,,,,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2021,234899.0,111495.0,119664.0,0.0,3769022.0,8041710.0,409.0,1.97,1.26,42.23,73.1,14245.0,,79.0,992225.0,1.903,0.0,2.5,2.5,,,,,,,,0.0,2.0,1.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2022,279804.0,109743.0,166109.0,0.0,4149253.0,9661871.0,392.0,4.17,3.04,49.23,96.95,10184.0,,,9520.0,1.44,0.0,2.5,2.5,,,,,,,,0.0,1.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2023,272879.0,114730.0,160844.0,0.0,5094743.0,9969873.0,410.0,1.52,0.71,49.14,96.61,9351.0,,99.0,11252.0,1.0,0.0,2.5,2.5,1.3396,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2024,288837.0,121624.0,167605.0,0.0,4867094.0,10431267.0,399.0,2.0,1.38,50.29,101.15,,,,2593128.0,1.07,0.0,2.5,2.5,3.173,21.4075,0.0,300.93,,0.0,300.93,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2025,303674.0,125721.0,178861.0,0.0,4450870.0,10162376.0,388.0,1.24,0.74,43.36,76.56,,,,,0.0,0.0,2.5,2.5,0.0618,13.61,0.0,759.893,0.1707,0.0,759.893,0.0,1.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1108,2026,,,,,,,,,,,,,,,,1.0,0.0,2.5,2.5,0.0618,18.755,0.0,,,,,0.0,1.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2005,,,,,,6836019.0,389.0,4.57,2.97,12.68,14.52,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2006,,,,,,7278111.0,403.0,4.09,2.36,11.78,13.36,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2007,,,,,,7180245.0,425.0,2.9,1.55,10.97,12.33,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2008,206205.0,33727.0,172223.0,255.0,2384107.0,7272231.0,406.0,0.75,0.2,9.75,10.81,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2009,227245.0,145158.0,81907.0,180.0,2137320.0,7655947.0,385.0,0.69,-0.06,9.74,10.79,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2010,220937.0,94135.0,126762.0,40.0,1815113.0,8209458.0,367.0,0.18,-0.08,18.87,23.26,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2011,320539.0,124720.0,195819.0,0.0,2629156.0,9524621.0,369.0,1.94,1.16,27.78,38.47,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2012,310645.0,158773.0,151872.0,0.0,3661986.0,9579379.0,368.0,1.86,0.95,28.36,39.59,,,,,,,,,,,,,,,,0.0,2.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2013,482249.0,244154.0,238095.0,0.0,4551240.0,9746375.0,399.0,3.0,2.22,26.88,36.77,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2014,510219.0,227098.0,283121.0,0.0,5000089.0,9283515.0,405.0,1.82,0.73,24.25,32.02,,,,,,,,,,,,,,,,0.0,1.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2015,381758.0,178586.0,203172.0,0.0,4350645.0,8636326.0,412.0,1.39,0.56,26.03,35.2,,,,400000.0,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2016,363498.0,162557.0,200941.0,0.0,4346147.0,8643664.0,418.0,2.44,1.28,26.78,36.58,,,,329500.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2017,401192.0,149938.0,251254.0,0.0,5375877.0,8576925.0,395.0,6.09,3.93,20.77,26.22,167755.0,95.0,,347926.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2018,429090.0,,,,6701130.0,10172476.0,380.0,7.2,5.16,24.4,32.28,,,,156038.0,48.216,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2019,537954.0,180922.0,357032.0,0.0,7822895.0,11191294.0,372.0,6.22,4.24,22.89,29.68,,,,157774.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2020,507423.0,184119.0,310250.0,0.0,7593294.0,11811053.0,366.0,7.52,5.24,19.22,23.79,,,,201398.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2021,445385.0,172624.0,269965.0,0.0,7378229.0,11702345.0,362.0,5.63,3.89,15.8,18.77,,,,221702.0,0.0,0.0,0.0,0.0,,,,116.96,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2022,338610.0,121029.0,217455.0,0.0,6388338.0,11490026.0,349.0,3.43,1.36,15.9,18.9,,100.0,,254329.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2023,351782.0,143827.0,208502.0,0.0,6259864.0,11563170.0,351.0,3.22,2.15,13.6,15.74,,100.0,,307431.0,0.0,0.0,1.5,1.5,0.0159,,,118.98,0.018,0.0,118.98,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2024,340284.0,130147.0,199996.0,0.0,4656290.0,11279234.0,347.0,2.5,1.19,9.55,10.56,,100.0,,359119.0,0.0,0.0,1.5,1.5,0.019,99.94,0.0,104.405,0.0002,0.0,104.405,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2025,285290.0,108825.0,174620.0,0.0,4431539.0,11441138.0,348.0,1.83,0.69,10.13,11.27,,,,,0.0,0.0,1.5,1.5,0.0224,29.59,0.0,41.68,0.0001,0.0,41.68,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1109,2026,,,,,,,,,,,,,,,,0.0,0.0,1.5,1.5,0.0224,29.59,0.0,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2005,,,,,,9799817.0,122.0,1.8,1.02,16.63,19.95,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2006,,,,,,9703679.0,109.0,-0.27,-0.94,15.27,18.03,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2007,,,,,,9920642.0,107.0,2.48,1.81,15.15,17.86,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2008,82439.0,13303.0,69136.0,0.0,1776344.0,9326517.0,77.0,-1.31,-1.51,14.34,16.74,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2009,76913.0,9645.0,67268.0,0.0,1637835.0,9610238.0,78.0,-0.76,-1.06,13.58,15.71,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2010,57545.0,7284.0,50261.0,0.0,1447280.0,9468402.0,126.0,-0.37,-0.57,13.21,15.22,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2011,55170.0,8102.0,47068.0,0.0,1441841.0,9396780.0,136.0,-0.37,-0.45,12.67,14.5,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2012,56523.0,8795.0,47728.0,0.0,1635019.0,9303121.0,153.0,0.51,-0.99,9.61,10.64,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2013,63241.0,8637.0,54604.0,0.0,2024604.0,9498539.0,157.0,1.03,-0.42,8.25,8.99,,,,,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2014,80394.0,6662.0,73732.0,0.0,2078224.0,9602737.0,160.0,0.55,-0.27,7.74,8.39,,,,31352.0,,,,,,,,,,,,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2015,67805.0,7311.0,60494.0,0.0,1857289.0,9382538.0,169.0,-0.32,0.24,7.92,8.6,,,,41428.0,,,,,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2016,85574.0,11578.0,73996.0,0.0,1478515.0,9208246.0,167.0,-2.37,-0.2,6.16,6.57,,85.83,,65442.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2017,93970.0,26091.0,67879.0,0.0,1716725.0,9365291.0,109.0,-1.11,0.57,8.39,9.16,,,,31401.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,2.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2018,103957.0,20978.0,80769.0,0.0,1676187.0,9247751.0,110.0,-0.25,-0.27,7.95,8.64,,91.15,,37868.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,2.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2019,90798.0,16140.0,75215.0,0.0,1584940.0,9740348.0,118.0,-0.08,-0.05,12.01,13.64,,,,26723.0,0.0,0.0,0.0,0.0,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2020,97945.0,15073.0,82636.0,0.0,1590986.0,9865320.0,119.0,0.27,0.17,13.35,15.4,,,,42037.0,0.0,0.0,1.5,2.5,,,,,,,,0.0,4.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2021,122514.0,35069.0,90452.0,0.0,1846785.0,10958500.0,112.0,0.23,0.19,20.51,25.8,,,,17600.0,0.0,0.0,2.5,2.5,,,,84.79,0.0001,0.0,84.79,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2022,152778.0,28258.0,124859.0,0.0,1794015.0,11989689.0,112.0,0.48,0.83,27.22,37.39,,,,13060.0,0.0,0.0,2.5,2.5,,,,51.14,0.0301,0.0,51.14,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2023,144501.0,20879.0,126587.0,0.0,2273518.0,11821562.0,98.0,0.18,0.13,23.65,30.98,,,,11385.0,0.0,0.0,2.5,2.5,0.0285,,,49.66,0.0001,0.0,49.66,1.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2024,187023.0,53819.0,133204.0,0.0,2872958.0,12721937.0,58.0,0.67,0.43,24.81,32.99,,,,2458.0,0.0,0.0,2.5,2.5,0.0218,21.4075,0.0,7.61,0.0,0.0,7.61,3.0,0.0,1.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2025,186564.0,30351.0,151387.0,4837.0,2851556.0,13061489.0,59.0,0.65,0.31,26.16,35.42,,,,,0.0,0.0,2.5,2.5,0.0026,13.61,0.0,7.31,0.0,0.0,7.31,2.0,3.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1110,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.0026,18.755,0.0,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造
1113,2005,,,,,,92312.0,2.0,-2.65,-3.12,561.29,121.68,,,,,,,,,,,,,,,,,,,,,,水泥製造,水泥製造
1113,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水泥製造,水泥製造
1201,2005,,,,,,12769093.0,1930.0,4.33,1.68,70.38,237.64,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2006,,,,,,12903484.0,2070.0,4.76,2.24,67.77,210.26,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2007,,,,,,13460979.0,2115.0,4.85,2.36,66.25,196.31,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2008,5857518.0,5272170.0,470584.0,114764.0,20158126.0,13515883.0,2195.0,1.49,0.97,63.13,171.24,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2009,6843065.0,6095650.0,623177.0,124238.0,21129401.0,14910868.0,2298.0,2.41,1.21,62.79,168.76,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2010,7563464.0,6758236.0,654787.0,150441.0,23538453.0,26737472.0,2400.0,4.97,4.13,66.81,201.29,,,,,,,,,,,,,,,,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2011,8173951.0,7206392.0,798278.0,169281.0,25638678.0,30885098.0,2410.0,1.2,0.43,67.65,209.14,,,,,,,,,,,,,,,,1.0,1.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2012,7290791.0,6140566.0,941041.0,209184.0,26631297.0,35349904.0,2645.0,1.45,0.25,70.05,233.88,,,,,,,,,,,,,,,,0.0,3.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2013,7926750.0,6618369.0,1068657.0,239724.0,29200402.0,38017850.0,2551.0,1.35,0.13,69.68,229.78,,,,,,,,,,,,,,,,1.0,2.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2014,6662137.0,5473961.0,957178.0,230998.0,25004846.0,39190068.0,2551.0,-0.08,-1.04,71.71,253.43,56280.0,,,2625918.0,,,,,,,,,,,,1.0,1.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2015,6927142.0,5505055.0,1217435.0,204652.0,20219756.0,36482806.0,1968.0,-1.47,-2.36,76.78,330.7,42141.0,,,2391338.0,,,,,,,,,,,,0.0,1.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2016,5973176.0,4554932.0,1175408.0,242836.0,17074511.0,33867933.0,1773.0,-2.83,-1.59,79.07,377.73,,,,2335766.0,1.762,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2017,5219948.0,4123675.0,850831.0,245442.0,17749330.0,32862642.0,1597.0,1.82,2.43,76.24,320.89,,,,2176660.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2018,5525400.0,4381076.0,876025.0,245943.0,19436763.0,21242697.0,1540.0,-2.29,0.02,70.81,242.6,,,,2224144.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2019,5577580.0,4403028.0,921574.0,235496.0,20228119.0,19096943.0,1458.0,-3.96,0.46,63.64,175.02,,,,2049165.0,0.0,0.0,0.0,0.0,,,,,,,,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2020,4849210.0,3826312.0,789926.0,229180.0,18650871.0,18031521.0,1462.0,3.18,1.29,61.98,163.01,,,,2287246.0,0.0,0.0,2.0,2.0,,,,,,,,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2021,5138969.0,4020500.0,889936.0,225589.0,19817862.0,17959094.0,1395.0,2.86,0.77,60.73,154.66,,,,1906500.0,0.0,0.0,4.0,2.0,,,,4385.55,0.029,1.32,4384.23,0.0,2.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2022,5163869.0,4107491.0,846046.0,210338.0,19972832.0,17659407.0,1391.0,2.15,-0.35,59.04,144.16,,,,1245400.0,0.0,0.0,5.0,5.0,,,,5379.7,0.665,1.3,5378.4,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2023,5482953.0,4276019.0,904836.0,242995.0,21476354.0,18027715.0,1407.0,1.96,0.4,59.55,147.23,,,,1229200.0,0.0,0.0,5.0,5.0,0.2694,,,11589.072,0.0849,1.372,11587.7,1.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2024,5837519.0,4575504.0,1006241.0,258556.0,23473804.0,17621082.0,1407.0,2.3,0.51,56.11,127.85,,,,2045640.0,0.0,0.0,5.0,5.0,0.5396,0.0,0.0,12056.9,0.0866,0.7,12056.2,1.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2025,5564909.0,4394832.0,882095.0,278404.0,21842084.0,17619437.0,1426.0,1.66,0.05,56.46,129.7,,,,,0.0,0.0,5.0,5.0,0.5136,0.0,0.0,12217.7698,0.0838,1.5058,12216.264,1.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1201,2026,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.5136,0.0,0.0,,,,,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品
1203,2005,,,,,,7589705.0,786.0,3.1,0.79,49.36,97.49,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2006,,,,,,7806271.0,746.0,0.85,-0.53,48.83,95.41,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2007,,,,,,8551992.0,707.0,1.81,0.31,53.16,113.49,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2008,973030.0,,,,7073311.0,8494162.0,687.0,7.6,7.15,47.68,91.12,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2009,946318.0,,,,6894567.0,7751942.0,669.0,1.13,-0.82,35.53,55.12,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2010,831089.0,,,,5974338.0,7962124.0,645.0,1.12,1.0,35.74,55.63,,,,,,,,,,,,,,,,1.0,0.0,0.0,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2011,872971.0,,,,5879596.0,8122221.0,632.0,0.17,-1.35,41.44,70.76,,,,,,,,,,,,,,,,0.0,0.0,0.0,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2012,817453.0,600157.0,211145.0,6151.0,6111653.0,7775493.0,629.0,2.36,1.36,40.92,69.27,,,,,,,,,,,,,,,,0.0,1.0,0.0,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2013,862121.0,621185.0,234829.0,6107.0,5996151.0,7815837.0,676.0,1.87,0.39,37.34,59.59,,,,,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2014,922748.0,680761.0,235221.0,6766.0,6296547.0,8310551.0,683.0,2.26,1.17,38.03,61.37,,,,367489.0,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2015,911475.0,656584.0,248111.0,6780.0,6632768.0,8351162.0,721.0,-0.39,-0.11,38.13,61.64,,,,424033.0,,,,,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2016,981637.0,658560.0,315539.0,7538.0,6346767.0,8600546.0,762.0,3.27,2.46,38.58,62.8,,,,325026.0,0.0,0.0,0.0,0.0,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
1203,2017,967461.0,642338.0,317274.0,7849.0,6195171.0,9192281.0,761.0,3.15,1.89,38.98,63.88,,,,298805.0,0.0,0.0,0.0,0.0,,,,,,,,,,,食品與飲料,M1200,食品工業,其他食品,其他食品
